url,,Status-Code,Status-Text,Type,Size,Title,Date,Level,name,type,,,extra,Links In,Server,Error,Duration,Charset,Description
"data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiA/Pgo8c3ZnIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgdmlld0JveD0iMCAwIDEgMSIgcHJlc2VydmVBc3BlY3RSYXRpbz0ibm9uZSI+CiAgPHJhZGlhbEdyYWRpZW50IGlkPSJncmFkLXVjZ2ctZ2VuZXJhdGVkIiBncmFkaWVudFVuaXRzPSJ1c2VyU3BhY2VPblVzZSIgY3g9IjUwJSIgY3k9IjUwJSIgcj0iNzUlIj4KICAgIDxzdG9wIG9mZnNldD0iMCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSIzNCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSI4MyUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMCIvPgogIDwvcmFkaWFsR3JhZGllbnQ+CiAgPHJlY3QgeD0iLTUwIiB5PSItNTAiIHdpZHRoPSIxMDEiIGhlaWdodD0iMTAxIiBmaWxsPSJ1cmwoI2dyYWQtdWNnZy1nZW5lcmF0ZWQpIiAvPgo8L3N2Zz4=",data:image,"svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiA",Pgo8c3ZnIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgdmlld0JveD0iMCAwIDEgMSIgcHJlc2VydmVBc3BlY3RSYXRpbz0ibm9uZSI+CiAgPHJhZGlhbEdyYWRpZW50IGlkPSJncmFkLXVjZ2ctZ2VuZXJhdGVkIiBncmFkaWVudFVuaXRzPSJ1c2VyU3BhY2VPblVzZSIgY3g9IjUwJSIgY3k9IjUwJSIgcj0iNzUlIj4KICAgIDxzdG9wIG9mZnNldD0iMCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSIzNCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSI4MyUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMCIvPgogIDwvcmFkaWFsR3JhZGllbnQ+CiAgPHJlY3QgeD0iLTUwIiB5PSItNTAiIHdpZHRoPSIxMDEiIGhlaWdodD0iMTAxIiBmaWxsPSJ1cmwoI2dyYWQtdWNnZy1nZW5lcmF0ZWQpIiAvPgo8L3N2Zz4=,,,,,,,,,,,,,,00:00.0,,
"data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiA/Pgo8c3ZnIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgdmlld0JveD0iMCAwIDEgMSIgcHJlc2VydmVBc3BlY3RSYXRpbz0ibm9uZSI+CiAgPHJhZGlhbEdyYWRpZW50IGlkPSJncmFkLXVjZ2ctZ2VuZXJhdGVkIiBncmFkaWVudFVuaXRzPSJ1c2VyU3BhY2VPblVzZSIgY3g9IjUwJSIgY3k9IjUwJSIgcj0iNzUlIj4KICAgIDxzdG9wIG9mZnNldD0iMCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSI3OCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMC41OCIvPgogICAgPHN0b3Agb2Zmc2V0PSIxMDAlIiBzdG9wLWNvbG9yPSIjMDAwMDAwIiBzdG9wLW9wYWNpdHk9IjAiLz4KICA8L3JhZGlhbEdyYWRpZW50PgogIDxyZWN0IHg9Ii01MCIgeT0iLTUwIiB3aWR0aD0iMTAxIiBoZWlnaHQ9IjEwMSIgZmlsbD0idXJsKCNncmFkLXVjZ2ctZ2VuZXJhdGVkKSIgLz4KPC9zdmc+",data:image,"svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiA",Pgo8c3ZnIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgdmlld0JveD0iMCAwIDEgMSIgcHJlc2VydmVBc3BlY3RSYXRpbz0ibm9uZSI+CiAgPHJhZGlhbEdyYWRpZW50IGlkPSJncmFkLXVjZ2ctZ2VuZXJhdGVkIiBncmFkaWVudFVuaXRzPSJ1c2VyU3BhY2VPblVzZSIgY3g9IjUwJSIgY3k9IjUwJSIgcj0iNzUlIj4KICAgIDxzdG9wIG9mZnNldD0iMCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMSIvPgogICAgPHN0b3Agb2Zmc2V0PSI3OCUiIHN0b3AtY29sb3I9IiMwMDAwMDAiIHN0b3Atb3BhY2l0eT0iMC41OCIvPgogICAgPHN0b3Agb2Zmc2V0PSIxMDAlIiBzdG9wLWNvbG9yPSIjMDAwMDAwIiBzdG9wLW9wYWNpdHk9IjAiLz4KICA8L3JhZGlhbEdyYWRpZW50PgogIDxyZWN0IHg9Ii01MCIgeT0iLTUwIiB3aWR0aD0iMTAxIiBoZWlnaHQ9IjEwMSIgZmlsbD0idXJsKCNncmFkLXVjZ2ctZ2VuZXJhdGVkKSIgLz4KPC9zdmc+,,,,,,,,,,,,,,00:00.0,,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/roasted-maritime-lobster-bake.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,roasted-maritime-lobster-bake,png,,,sfvrsn=0,,,,00:00.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wood_grilled_salmon_shrimp_linguini_alfredo.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wood_grilled_salmon_shrimp_linguini_alfredo,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-lobster-mix-and-match.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-lobster-mix-and-match,png,,,sfvrsn=0,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crunch_fried_fish_scampi.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,crunch_fried_fish_scampi,jpg,,,sfvrsn=2,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-grilled-tilapia-with-lobster-beurre-blanc.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-grilled-tilapia-with-lobster-beurre-blanc,png,,,sfvrsn=0,,,,00:02.5,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/seasidetrio_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,seasidetrio_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/image_coming_soon.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,image_coming_soon,jpg,,,sfvrsn=2,,,,00:02.5,utf-8,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/fonts/slick.eot,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,fonts,,,,,slick.eot,Microsoft-IIS/8.5,,00:02.1,,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/fonts/slick.eot?,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,fonts,,,,,slick.eot?,Microsoft-IIS/8.5,,00:03.1,,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/fonts/slick.woff,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,fonts,,,,,slick.woff,Microsoft-IIS/8.5,,00:02.5,,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/fonts/slick.ttf,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,fonts,,,,,slick.ttf,Microsoft-IIS/8.5,,00:02.1,,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/fonts/slick.svg,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,fonts,,,,,slick.svg,Microsoft-IIS/8.5,,00:02.6,,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/css/owl.video.play.png,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,css,owl,video,play,png,,,Microsoft-IIS/8.5,,00:02.6,,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/calamari_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,calamari_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.5,utf-8,
https://www.google.com/chrome/browser/desktop/,https:,,www.google.com,chrome,browser,desktop,,,,,,,,,sffe,,00:00.1,utf-8,
https://support.microsoft.com/help/17621,https:,,support.microsoft.com,help,17621,,,,,,,,,,Microsoft-IIS/8.5,,00:00.0,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/tilapia_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,tilapia_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.9,utf-8,
https://www.redlobster.ca/menus,https:,,www.redlobster.ca,menus,,,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/parrot-isle-jumbo-coconut-shrimp-luap,https:,,www.redlobster.ca,menus,lunch,parrot-isle-jumbo-coconut-shrimp-luap,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/sweet-chili-shrimp,https:,,www.redlobster.ca,menus,lunch,sweet-chili-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.7,utf-8,
https://www.redlobster.ca/menus/lunch/crispy-calamari-and-vegetables,https:,,www.redlobster.ca,menus,lunch,crispy-calamari-and-vegetables,,,,,,,,,Microsoft-IIS/8.5,,00:03.1,utf-8,
https://www.redlobster.ca/menus/lunch/mozzarella-cheese-sticks,https:,,www.redlobster.ca,menus,lunch,mozzarella-cheese-sticks,,,,,,,,,Microsoft-IIS/8.5,,00:02.4,utf-8,
https://www.redlobster.ca/menus/lunch/seaside-sampler,https:,,www.redlobster.ca,menus,lunch,seaside-sampler,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/escargot,https:,,www.redlobster.ca,menus,lunch,escargot,,,,,,,,,Microsoft-IIS/8.5,,00:03.2,utf-8,
https://www.redlobster.ca/menus/lunch/crispy-shrimp-lettuce-wraps,https:,,www.redlobster.ca,menus,lunch,crispy-shrimp-lettuce-wraps,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,
https://www.redlobster.ca/menus/lunch/lobster-artichoke-and-seafood-dip,https:,,www.redlobster.ca,menus,lunch,lobster-artichoke-and-seafood-dip,,,,,,,,,Microsoft-IIS/8.5,,00:02.7,utf-8,
https://www.redlobster.ca/menus/lunch/lobster-pizza,https:,,www.redlobster.ca,menus,lunch,lobster-pizza,,,,,,,,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/menus/lunch/signature-shrimp-cocktail,https:,,www.redlobster.ca,menus,lunch,signature-shrimp-cocktail,,,,,,,,,Microsoft-IIS/8.5,,00:03.8,utf-8,
https://www.redlobster.ca/menus/lunch/white-wine-and-roasted-garlic-mussels,https:,,www.redlobster.ca,menus,lunch,white-wine-and-roasted-garlic-mussels,,,,,,,,,Microsoft-IIS/8.5,,00:03.2,utf-8,
https://www.redlobster.ca/menus/lunch/lobster-crab-and-seafood-stuffed-mushrooms,https:,,www.redlobster.ca,menus,lunch,lobster-crab-and-seafood-stuffed-mushrooms,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/create-your-own-appetizer-combination,https:,,www.redlobster.ca,menus,lunch,create-your-own-appetizer-combination,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/coastal-soup-and-grilled-shrimp-salad,https:,,www.redlobster.ca,menus,lunch,coastal-soup-and-grilled-shrimp-salad,,,,,,,,,Microsoft-IIS/8.5,,00:01.9,utf-8,
https://www.redlobster.ca/menus/lunch/shrimp-and-fire-grilled-chicken,https:,,www.redlobster.ca,menus,lunch,shrimp-and-fire-grilled-chicken,,,,,,,,,Microsoft-IIS/8.5,,00:04.0,utf-8,
https://www.redlobster.ca/menus/lunch/quick-catch-bacon-cheddar-chicken-club-sandwich,https:,,www.redlobster.ca,menus,lunch,quick-catch-bacon-cheddar-chicken-club-sandwich,,,,,,,,,Microsoft-IIS/8.5,,00:02.0,utf-8,
https://www.redlobster.ca/menus/lunch/qc-wood-grilled-cheeseburger-,https:,,www.redlobster.ca,menus,lunch,qc-wood-grilled-cheeseburger-,,,,,,,,,Microsoft-IIS/8.5,,00:02.9,utf-8,
https://www.redlobster.ca/menus/lunch/quick-catch-hand-battered-fish-and-chips,https:,,www.redlobster.ca,menus,lunch,quick-catch-hand-battered-fish-and-chips,,,,,,,,,Microsoft-IIS/8.5,,00:02.9,utf-8,
https://www.redlobster.ca/menus/lunch/quick-catches-wood-grilled-tacos,https:,,www.redlobster.ca,menus,lunch,quick-catches-wood-grilled-tacos,,,,,,,,,Microsoft-IIS/8.5,,00:02.8,utf-8,
https://www.redlobster.ca/menus/lunch/fish-sandwich,https:,,www.redlobster.ca,menus,lunch,fish-sandwich,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,Hand-breaded and fried until perfectly crunchy (hence the name). Topped with your choice of Monterey Jack or cheddar cheese and served on a toasted brioche bun with french fries on the side.
https://www.redlobster.ca/menus/lunch/fire-grilled-shrimp-skewers,https:,,www.redlobster.ca,menus,lunch,fire-grilled-shrimp-skewers,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/classic-caesar-salads,https:,,www.redlobster.ca,menus,lunch,classic-caesar-salads,,,,,,,,,Microsoft-IIS/8.5,,00:02.4,utf-8,
https://www.redlobster.ca/menus/lunch/classic-maple-glazed-chicken,https:,,www.redlobster.ca,menus,lunch,classic-maple-glazed-chicken,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/chicken-breast-strips,https:,,www.redlobster.ca,menus,lunch,chicken-breast-strips,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,
https://www.redlobster.ca/menus/lunch/sailors-platter,https:,,www.redlobster.ca,menus,lunch,sailors-platter,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/wild-caught-flounder-lf,https:,,www.redlobster.ca,menus,lunch,wild-caught-flounder-lf,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/classic-shrimp-linguini-alfredo,https:,,www.redlobster.ca,menus,lunch,classic-shrimp-linguini-alfredo,,,,,,,,,Microsoft-IIS/8.5,,00:02.0,utf-8,
https://www.redlobster.ca/menus/lunch/crab-linguini-alfredo-lc,https:,,www.redlobster.ca,menus,lunch,crab-linguini-alfredo-lc,,,,,,,,,Microsoft-IIS/8.5,,00:02.9,utf-8,
https://www.redlobster.ca/menus/lunch/classic-cajun-chicken-linguini-alfredo,https:,,www.redlobster.ca,menus,lunch,classic-cajun-chicken-linguini-alfredo,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/hand-breaded-shrimp,https:,,www.redlobster.ca,menus,lunch,hand-breaded-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:03.1,utf-8,
https://www.redlobster.ca/menus/lunch/crunchy-popcorn-shrimp,https:,,www.redlobster.ca,menus,lunch,crunchy-popcorn-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/menus/lunch/garlic-shrimp,https:,,www.redlobster.ca,menus,lunch,garlic-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/menus/lunch/create-your-own-lunch,https:,,www.redlobster.ca,menus,lunch,create-your-own-lunch,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/garlic-grilled-shrimp,https:,,www.redlobster.ca,menus,lunch,garlic-grilled-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/admirals-feast,https:,,www.redlobster.ca,menus,lunch,admirals-feast,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/shrimp-linguini-alfredo-lu,https:,,www.redlobster.ca,menus,lunch,shrimp-linguini-alfredo-lu,,,,,,,,,Microsoft-IIS/8.5,,00:03.4,utf-8,
https://www.redlobster.ca/menus/lunch/parrot-isle-jumbo-coconut-shrimps,https:,,www.redlobster.ca,menus,lunch,parrot-isle-jumbo-coconut-shrimps,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/seaside-shrimp-trio,https:,,www.redlobster.ca,menus,lunch,seaside-shrimp-trio,,,,,,,,,Microsoft-IIS/8.5,,00:01.8,utf-8,
https://www.redlobster.ca/menus/lunch/shrimp-lover-s-tuesday,https:,,www.redlobster.ca,menus,lunch,shrimp-lover-s-tuesday,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/walts-favorite-shrimp,https:,,www.redlobster.ca,menus,lunch,walts-favorite-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:03.1,utf-8,"Named after the chef who masterminded the perfect breading for this dish and others, these large shrimp are butterflied, hand-breaded and fried until perfectly golden crisp. There&amp;rsquo;s a reason they&amp;rsquo;ve been a menu staple since 1996."
https://www.redlobster.ca/menus/lunch/create-your-own-combination,https:,,www.redlobster.ca,menus,lunch,create-your-own-combination,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/canadian-snow-crab-legs,https:,,www.redlobster.ca,menus,lunch,canadian-snow-crab-legs,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/bakes-crab-linguini-alfredo,https:,,www.redlobster.ca,menus,lunch,bakes-crab-linguini-alfredo,,,,,,,,,Microsoft-IIS/8.5,,00:03.5,utf-8,
https://www.redlobster.ca/menus/lunch/bar-harbor-lobster-bake,https:,,www.redlobster.ca,menus,lunch,bar-harbor-lobster-bake,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,"Named for the idyllic seaside town of Bar Harbor, Maine, where lobster bakes are a way of life. Split-roasted petite Maritime lobster tails with shrimp, sea scallops and mussels, piled over a bed of linguini in a garlic and white wine broth."
https://www.redlobster.ca/menus/lunch/roasted-maritime-lobster-bake,https:,,www.redlobster.ca,menus,lunch,roasted-maritime-lobster-bake,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/ultimate-feast,https:,,www.redlobster.ca,menus,lunch,ultimate-feast,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/lunch/fire-grilled-lobster-shrimp-and-salmon,https:,,www.redlobster.ca,menus,lunch,fire-grilled-lobster-shrimp-and-salmon,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,
https://www.redlobster.ca/menus/lunch/live-maritime-lobster,https:,,www.redlobster.ca,menus,lunch,live-maritime-lobster,,,,,,,,,Microsoft-IIS/8.5,,00:03.4,utf-8,
https://www.redlobster.ca/menus/lunch/lobster-garlic-linguini,https:,,www.redlobster.ca,menus,lunch,lobster-garlic-linguini,,,,,,,,,Microsoft-IIS/8.5,,00:02.7,utf-8,
https://www.redlobster.ca/menus/lunch/rock-lobster-tail,https:,,www.redlobster.ca,menus,lunch,rock-lobster-tail,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/lunch/cheese-crusted-fresh-tilapia,https:,,www.redlobster.ca,menus,lunch,cheese-crusted-fresh-tilapia,,,,,,,,,Microsoft-IIS/8.5,,00:02.7,utf-8,
https://www.redlobster.ca/menus/lunch/hand-battered-fish-and-chips-lu,https:,,www.redlobster.ca,menus,lunch,hand-battered-fish-and-chips-lu,,,,,,,,,Microsoft-IIS/8.5,,00:02.0,utf-8,
https://www.redlobster.ca/menus/lunch/wild-caught-flounder-lu,https:,,www.redlobster.ca,menus,lunch,wild-caught-flounder-lu,,,,,,,,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/menus/lunch/salmon-new-orleans,https:,,www.redlobster.ca,menus,lunch,salmon-new-orleans,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/new-york-strip-and-rock-lobster-tail,https:,,www.redlobster.ca,menus,lunch,new-york-strip-and-rock-lobster-tail,,,,,,,,,Microsoft-IIS/8.5,,00:01.6,utf-8,
https://www.redlobster.ca/menus/lunch/fire-grilled-peppercorn-sirloin,https:,,www.redlobster.ca,menus,lunch,fire-grilled-peppercorn-sirloin,,,,,,,,,Microsoft-IIS/8.5,,00:01.9,utf-8,"Don&amp;rsquo;t let our name fool you &amp;mdash;&amp;nbsp;we also make a mean steak, like this 7-ounce sirloin. Lean and packed with flavor, we season it with peppercorns and throw it on the grill until it&amp;rsquo;s cooked how you like it. Served with mashed potatoes plus an extra side."
https://www.redlobster.ca/menus/lunch/maple-glazed-chicken-l,https:,,www.redlobster.ca,menus,lunch,maple-glazed-chicken-l,,,,,,,,,Microsoft-IIS/8.5,,00:03.5,utf-8,
https://www.redlobster.ca/menus/lunch/cajun-chicken-linguini-alfredo-l,https:,,www.redlobster.ca,menus,lunch,cajun-chicken-linguini-alfredo-l,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/grilled-new-york-strip-steak,https:,,www.redlobster.ca,menus,lunch,grilled-new-york-strip-steak,,,,,,,,,Microsoft-IIS/8.5,,00:03.1,utf-8,
https://www.redlobster.ca/menus/lunch/fire-grilled-peppercorn-sirloin-and-shrimp,https:,,www.redlobster.ca,menus,lunch,fire-grilled-peppercorn-sirloin-and-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.4,utf-8,
https://www.redlobster.ca/menus/lunch/wood-grilled-tacos-lu,https:,,www.redlobster.ca,menus,lunch,wood-grilled-tacos-lu,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/new-england-clam-chowder,https:,,www.redlobster.ca,menus,lunch,new-england-clam-chowder,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/menus/lunch/langostino-and-lobster-bisque,https:,,www.redlobster.ca,menus,lunch,langostino-and-lobster-bisque,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/lunch/creamy-potato-bacon,https:,,www.redlobster.ca,menus,lunch,creamy-potato-bacon,,,,,,,,,Microsoft-IIS/8.5,,00:03.3,utf-8,
https://www.redlobster.ca/menus/lunch/caesar-salad,https:,,www.redlobster.ca,menus,lunch,caesar-salad,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,
https://www.redlobster.ca/menus/kids/macaroni-cheese,https:,,www.redlobster.ca,menus,kids,macaroni-cheese,,,,,,,,,Microsoft-IIS/8.5,,00:03.6,utf-8,
https://www.redlobster.ca/menus/kids/chicken-fingers,https:,,www.redlobster.ca,menus,kids,chicken-fingers,,,,,,,,,Microsoft-IIS/8.5,,00:01.6,utf-8,
https://www.redlobster.ca/menus/kids/popcorn-shrimp,https:,,www.redlobster.ca,menus,kids,popcorn-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.8,utf-8,
https://www.redlobster.ca/menus/kids/garlic-grilled-shrimp,https:,,www.redlobster.ca,menus,kids,garlic-grilled-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:02.9,utf-8,
https://www.redlobster.ca/menus/kids/broiled-fish,https:,,www.redlobster.ca,menus,kids,broiled-fish,,,,,,,,,Microsoft-IIS/8.5,,00:00.7,utf-8,
https://www.redlobster.ca/menus/kids/grilled-chicken,https:,,www.redlobster.ca,menus,kids,grilled-chicken,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/kids/snow-crab-legs,https:,,www.redlobster.ca,menus,kids,snow-crab-legs,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wild_flounder_lunch.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wild_flounder_lunch,jpg,,,sfvrsn=2,,,,00:02.4,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/lobster-lover-s-dream4e049fc52fd36f18be94ff4100d9e22d.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,lobster-lover-s-dream4e049fc52fd36f18be94ff4100d9e22d,png,,,sfvrsn=0,,,,00:01.9,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wood_grilled_shrimp_skewers_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wood_grilled_shrimp_skewers_can,jpg,,,sfvrsn=2,,,,00:02.7,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-lobsterfest-surf-turf.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-lobsterfest-surf-turf,png,,,sfvrsn=0,,,,00:02.9,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/m_lh_garlicgrilledshrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,m_lh_garlicgrilledshrimp,jpg,,,sfvrsn=2,,,,00:01.6,utf-8,
https://www.redlobster.ca/images/default-source/images/news-press/media-downloads/Teasers/4sweetchilishrimp_crave_582.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,news-press,media-downloads,4sweetchilishrimp_crave_582,png,,,sfvrsn=0,4sweetchilishrimp_crave_582.png?sfvrsn=0,,,00:02.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_garlic_grilled_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_garlic_grilled_shrimp,jpg,,,sfvrsn=2,,,,00:02.1,utf-8,
